2017-12-08 20:15:34,18.4,46.8
2017-12-08 20:16:34,18.3,46.6
2017-12-08 20:17:35,18.4,46.8
2017-12-08 20:18:35,18.3,46.9
2017-12-08 20:19:36,18.3,46.8
2017-12-08 20:20:36,18.3,46.9
2017-12-08 20:21:37,18.3,46.8
2017-12-08 20:22:38,18.3,46.9
2017-12-08 20:23:38,18.3,46.8
2017-12-08 20:24:39,18.3,46.7
2017-12-08 20:25:39,18.3,46.6
2017-12-08 20:26:40,18.3,46.8
2017-12-08 20:27:40,18.3,46.8
2017-12-08 20:28:41,18.3,46.8
2017-12-08 20:29:42,18.3,46.6
2017-12-08 20:30:42,18.3,46.7
2017-12-08 20:31:43,18.3,46.7
2017-12-08 20:32:43,18.3,46.8
2017-12-08 20:33:44,18.3,46.9
2017-12-08 20:34:45,18.3,46.9
2017-12-08 20:35:45,18.3,46.8
2017-12-08 20:36:46,18.3,46.9
2017-12-08 20:37:46,18.3,46.7
2017-12-08 20:38:47,18.3,46.7
2017-12-08 20:39:48,18.3,46.8
2017-12-08 20:40:48,18.3,46.8
2017-12-08 20:41:49,18.3,46.8
2017-12-08 20:42:49,18.2,46.7
2017-12-08 20:43:50,18.3,46.8
2017-12-08 20:44:51,18.2,46.7
2017-12-08 20:45:51,18.2,46.6
2017-12-08 20:46:52,18.2,46.6
2017-12-08 20:47:52,18.2,46.4
2017-12-08 20:48:53,18.2,46.5
2017-12-08 20:49:53,18.2,46.4
2017-12-08 20:50:54,18.2,46.3
2017-12-08 20:51:55,18.2,46.4
2017-12-08 20:52:55,18.2,46.4
2017-12-08 20:53:56,18.2,46.5
2017-12-08 20:54:56,18.2,46.5
2017-12-08 20:55:57,18.2,46.4
2017-12-08 20:56:58,18.2,46.5
2017-12-08 20:58:01,18.2,46.3
2017-12-08 20:59:01,18.2,46.3
2017-12-08 21:00:02,18.2,46.3
2017-12-08 21:01:02,18.2,46.2
2017-12-08 21:02:03,18.2,46.2
2017-12-08 21:03:04,18.2,46.3
2017-12-08 21:04:04,18.2,46.2
2017-12-08 21:05:07,18.2,46.2
2017-12-08 21:06:08,18.1,46.1
2017-12-08 21:07:08,18.2,46.0
2017-12-08 21:08:09,18.2,46.2
2017-12-08 21:09:12,18.2,46.1
2017-12-08 21:10:13,18.2,46.1
2017-12-08 21:11:13,18.2,46.0
2017-12-08 21:12:14,18.2,46.1
2017-12-08 21:13:15,18.1,45.9
2017-12-08 21:14:15,18.1,45.8
2017-12-08 21:15:16,18.1,45.8
2017-12-08 21:16:16,18.1,45.7
2017-12-08 21:17:17,18.1,43.8
2017-12-08 21:18:17,18.1,45.3
2017-12-08 21:19:18,18.2,46.2
2017-12-08 21:20:19,18.3,46.3
2017-12-08 21:21:22,18.5,45.6
2017-12-08 21:22:22,18.5,45.6
2017-12-08 21:23:23,18.6,45.7
2017-12-08 21:24:24,18.6,45.7
2017-12-08 21:25:24,18.6,45.5
2017-12-08 21:26:25,18.6,46.8
2017-12-08 21:27:25,18.6,45.9
2017-12-08 21:28:28,18.7,45.8
2017-12-08 21:29:29,18.7,45.7
2017-12-08 21:30:30,18.7,45.8
2017-12-08 21:31:30,18.6,45.7
2017-12-08 21:32:31,18.6,46.9
2017-12-08 21:33:31,18.6,46.8
2017-12-08 21:34:32,18.6,46.3
2017-12-08 21:35:33,18.6,46.1
2017-12-08 21:36:33,18.6,46.5
2017-12-08 21:37:34,18.6,46.3
2017-12-08 21:38:34,18.6,46.3
2017-12-08 21:39:35,18.6,46.8
2017-12-08 21:40:35,18.6,46.3
2017-12-08 21:41:36,18.6,46.9
2017-12-08 21:42:37,18.6,46.2
2017-12-08 21:43:37,18.6,46.2
2017-12-08 21:44:38,18.6,46.1
2017-12-08 21:45:38,18.6,46.1
2017-12-08 21:46:39,18.6,46.0
2017-12-08 21:47:40,18.6,45.5
2017-12-08 21:48:40,18.6,45.4
2017-12-08 21:49:41,18.6,45.9
2017-12-08 21:50:41,18.6,45.7
2017-12-08 21:51:42,18.6,45.7
2017-12-08 21:52:45,18.6,47.2
2017-12-08 21:53:46,18.5,47.3
2017-12-08 21:54:46,18.6,46.7
2017-12-08 21:55:47,18.6,46.9
2017-12-08 21:56:47,18.6,46.3
2017-12-08 21:57:48,18.6,46.0
2017-12-08 21:58:49,18.6,46.0
2017-12-08 21:59:49,18.6,46.5
2017-12-08 22:00:50,18.6,46.6
2017-12-08 22:01:50,18.6,47.1
2017-12-08 22:02:51,18.7,48.5
2017-12-08 22:03:51,18.6,44.4
2017-12-08 22:04:52,18.5,43.7
2017-12-08 22:05:53,18.4,40.1
2017-12-08 22:06:56,18.4,41.4
2017-12-08 22:07:59,18.4,42.5
2017-12-08 22:08:59,18.4,42.5
2017-12-08 22:10:00,18.4,43.5
2017-12-08 22:11:01,18.4,44.3
2017-12-08 22:12:01,18.4,44.5
2017-12-08 22:13:02,18.4,44.9
2017-12-08 22:14:02,18.4,45.2
2017-12-08 22:15:03,18.3,45.1
2017-12-08 22:16:04,18.3,45.0
2017-12-08 22:17:04,18.4,45.6
2017-12-08 22:18:05,18.3,45.4
2017-12-08 22:19:05,18.3,45.4
2017-12-08 22:20:06,18.3,45.2
2017-12-08 22:21:07,18.3,45.1
2017-12-08 22:22:10,18.3,44.9
2017-12-08 22:23:10,18.3,44.9
2017-12-08 22:24:11,18.3,44.8
2017-12-08 22:25:17,18.3,44.5
2017-12-08 22:26:17,18.3,44.5
2017-12-08 22:27:20,18.3,44.3
2017-12-08 22:28:23,18.3,44.5
2017-12-08 22:29:24,18.3,44.5
2017-12-08 22:30:25,18.3,44.5
2017-12-08 22:31:25,18.3,44.5
2017-12-08 22:32:26,18.3,44.5
2017-12-08 22:33:26,18.3,44.3
2017-12-08 22:34:27,18.3,44.8
2017-12-08 22:35:30,18.3,43.8
2017-12-08 22:36:31,18.3,43.8
2017-12-08 22:37:31,18.3,43.2
2017-12-08 22:38:34,18.3,42.1
2017-12-08 22:39:35,18.3,42.2
2017-12-08 22:40:36,18.3,41.7
2017-12-08 22:41:41,18.3,43.0
2017-12-08 22:42:42,18.3,42.9
2017-12-08 22:43:42,18.4,44.0
2017-12-08 22:44:43,18.4,43.2
2017-12-08 22:45:44,18.4,43.5
2017-12-08 22:46:47,18.4,43.4
2017-12-08 22:47:47,18.4,43.4
2017-12-08 22:48:48,18.4,43.2
2017-12-08 22:49:48,18.4,44.0
2017-12-08 22:50:49,18.4,43.1
2017-12-08 22:51:50,18.4,43.0
2017-12-08 22:52:50,18.3,44.1
2017-12-08 22:53:53,18.4,43.3
2017-12-08 22:54:56,18.3,43.4
2017-12-08 22:55:59,18.3,43.4
2017-12-08 22:57:00,18.3,43.4
2017-12-08 22:58:01,18.3,43.0
2017-12-08 22:59:01,18.3,42.7
2017-12-08 23:00:02,18.3,43.5
2017-12-08 23:01:02,18.3,43.3
2017-12-08 23:02:03,18.3,42.5
